Scenario	Replication	[StatsEaten3].NumberProcessed		[StatsEaten3].SampleAverage/1[min]		[StatsEatenQueue3].SampleAverage/1[min]		[StatsEaten3].SampleStandardDeviation/1[min]		[StatsAttempt3].NumberProcessed		[StatsAttempt3].SampleAverage/1[min]		[StatsAttempt3].SampleStandardDeviation/1[min]		[StatsEaten5].NumberProcessed		[StatsEaten5].SampleAverage/1[min]		[StatsEatenQueue5].SampleAverage/1[min]		[StatsEaten5].SampleStandardDeviation/1[min]		[StatsAttempt5].NumberProcessed		[StatsAttempt5].SampleAverage/1[min]		[StatsAttempt5].SampleStandardDeviation/1[min]		[RejectedTwice1].NumberProcessed		[RejectedTwice2].NumberProcessed		[RejectedTwice3].NumberProcessed		[RejectedTwice4].NumberProcessed		[RejectedTwice5].NumberProcessed	
1	17	544.0		3.0593800457205202		15.104467363441627		1.011641910699779		629.0		16.054065396933222		11.2431921506183		626.0		2.7149634136103598		13.871210062057079		0.7429811946344963		667.0		14.225239260676801		10.367774843050862		8.0		16.0		8.0		10.0		13.0	
1	18	577.0		2.929548947314132		13.280091070080267		0.9200880776639109		663.0		13.960583071377936		10.764339231914148		523.0		2.8958030387844587		12.781180838943714		0.9172684887702645		574.0		13.01825549183131		9.673995175185963		9.0		16.0		9.0		13.0		13.0	
1	19	662.0		2.7891117757963166		15.221813955177502		0.9315312627833826		743.0		15.55204509030585		11.26903131636514		658.0		2.8075057845608553		12.601864183854405		0.9473351588245646		696.0		12.669011358619702		8.735538979273402		4.0		16.0		8.0		11.0		12.0	
1	20	597.0		2.921261809118918		12.735965808551372		0.9368798191018052		678.0		13.470698687039357		9.97094892333221		680.0		2.7895675009931304		13.463112729124543		0.8113303348855555		716.0		13.4089947306704		9.158117262494104		2.0		15.0		8.0		13.0		12.0	
1	21	568.0		2.876797513306335		13.30655913792127		1.1853546624312103		650.0		13.880016253752187		10.514526284735764		632.0		2.923630873008561		14.86597659226475		0.9566770568160267		681.0		14.40310273004055		9.476776607829212		6.0		16.0		7.0		12.0		12.0	
1	22	643.0		2.7835329617881905		14.286770135404547		0.9824459894406361		719.0		15.367717500153699		11.638261923884473		568.0		2.897681421026965		14.515371878437971		0.9043753445503248		610.0		14.731431124654678		11.160273634053226		6.0		15.0		7.0		12.0		12.0	
1	23	573.0		2.917249832833439		13.48321731769931		1.0437269779343248		653.0		14.61149130397173		11.30609621537226		627.0		2.727543781141712		11.57904308177161		0.787794413379255		664.0		11.791689735733625		8.070334452027174		4.0		14.0		8.0		12.0		13.0	
1	24	624.0		3.0208288127422183		13.796857042715		0.9608093404088057		702.0		14.319669896402095		10.458692319328428		722.0		2.7844367089155506		13.764082318757529		0.7816102861633776		754.0		13.893859497801095		9.401661043596398		3.0		15.0		6.0		11.0		13.0	
1	25	576.0		2.804142722887219		14.15328768490458		1.0763521773678975		659.0		15.04299131930715		10.806088609186304		587.0		2.833054556780505		12.679364052479212		0.7583682719911345		628.0		13.076849881660172		10.357447468075792		4.0		13.0		10.0		13.0		13.0	
1	26	632.0		2.8567891579620976		13.46353200611648		0.9422603099689415		715.0		14.611550130146496		10.49709254166234		568.0		2.938032831303244		13.55814426773644		0.9662361842910646		615.0		13.835226851806206		10.25226093277394		9.0		16.0		9.0		11.0		12.0	
1	27	613.0		2.9153663473242424		16.09560454614626		1.065488597299526		695.0		17.083354211208142		12.723828988424613		629.0		2.818920601795084		14.842653751953783		0.8023882250915015		665.0		14.986350322210297		11.591788899205103		5.0		15.0		9.0		11.0		13.0	
1	28	571.0		2.8781391758656705		12.933724862009232		0.8891995342609059		654.0		14.135152605937499		11.036630659647948		668.0		2.8525927768539807		14.198202930048813		0.8954020882135292		709.0		14.119050014634217		10.220233948408799		4.0		13.0		11.0		12.0		13.0	
1	29	572.0		2.930232203744046		12.985762512412991		0.8978573971695009		651.0		13.955642438851417		11.095827768871198		595.0		2.9687909535604526		15.094162864066483		0.9284331548164012		639.0		14.67936726018972		10.59988940161851		6.0		16.0		7.0		12.0		12.0	
1	30	581.0		2.884372705069682		15.325797957351206		0.8716168469645906		667.0		15.678214736766135		12.013347852235238		658.0		2.625308927829064		13.606871354021235		0.7404021539670487		701.0		13.637116037144029		11.048795068633815		5.0		16.0		9.0		11.0		13.0	
1	31	520.0		2.9575932031328036		13.21529264342107		0.9205743392987153		608.0		14.06233595224107		11.724337711595751		613.0		3.024449459031209		13.307821036981121		0.9443482297451629		658.0		13.275510861979487		9.914115748683715		6.0		16.0		10.0		11.0		13.0	
1	32	605.0		2.8697201466485174		13.634785050515983		0.8560573119130223		684.0		15.086550394425236		11.72945369692559		622.0		2.9113867526302193		13.678967466331544		0.9452714115864166		661.0		13.829913894257581		9.56337167793934		5.0		16.0		8.0		11.0		12.0	
1	33	580.0		3.0300453468458906		12.888522425258598		0.8478839722293737		661.0		14.075034608947124		10.40085125945405		673.0		2.9075030313263164		13.367823152782277		0.7851657583639787		707.0		13.184883699507038		8.829250207180959		3.0		16.0		7.0		11.0		13.0	
1	34	633.0		2.9402722826412577		15.795807396099983		1.1995756632130687		709.0		16.144281073633074		11.797898057281675		657.0		3.0759040775844957		13.39182416252211		0.9378638529053401		697.0		13.703542153586792		9.754242385908485		5.0		16.0		5.0		13.0		13.0	
1	35	562.0		3.1383797244595306		14.287455878583868		1.1316173070793594		643.0		15.249004255698933		12.038796089969729		679.0		2.836645514168931		13.056432875200604		0.8888985642155138		723.0		12.95848289844933		9.581975424141596		5.0		16.0		10.0		12.0		12.0	
1	36	597.0		2.8572558449855214		12.404746691787999		0.9614073512475864		683.0		12.930861951547833		9.44394787979229		637.0		2.934673646501887		13.669631328099292		0.8562576995545014		672.0		13.83485380148347		8.774165154442995		2.0		16.0		9.0		13.0		13.0	
1	37	505.0		2.983879284368995		13.877181807369514		1.0023265466932867		587.0		15.555331002010066		12.043720595314607		664.0		2.9091204127735666		14.144430393660992		0.9775473677778734		708.0		14.284843775862381		9.924450297421345		5.0		15.0		12.0		12.0		11.0	
1	38	617.0		2.778438352447169		15.127620332638477		0.9280668117277863		694.0		16.04728251092		11.24009097317243		650.0		2.7057508615177843		14.571435972662018		0.8791719561772167		689.0		14.759386509533615		10.371988166096564		4.0		13.0		8.0		12.0		13.0	
1	39	667.0		2.7791178680559705		14.339138424744668		0.8951810457445348		747.0		14.957234530840632		10.690064586592367		587.0		2.8428741896094345		13.17140205742172		0.8820117684252043		623.0		14.00648279165253		11.044398577541738		6.0		15.0		7.0		10.0		13.0	
1	40	625.0		2.768954513623062		13.698904126146784		0.985783355901991		707.0		14.546154462113806		10.801143247454878		623.0		2.9304644522792906		13.621780199528322		0.9688801681166976		658.0		13.868979237944899		9.5266199597269		5.0		16.0		7.0		11.0		13.0	
1	41	603.0		2.836311341706853		13.948717667898297		0.9891580001193792		686.0		14.6998691423452		11.368475773806272		601.0		2.9228184344066155		14.084062759761455		0.9450061364814715		644.0		14.527279533158378		11.13210843053025		5.0		16.0		10.0		13.0		13.0	
1	42	645.0		2.7129241934689055		13.840890905011639		0.8866112364443415		728.0		14.308814020688816		10.70910621060681		679.0		2.813887660433065		14.18236814244298		0.919054496502651		716.0		14.096246181364243		9.578787794874481		5.0		14.0		9.0		12.0		13.0	
1	43	614.0		2.9100254841318116		14.06072223956216		1.0464864757716799		699.0		14.786365484912356		11.087282631040638		608.0		2.979607691046228		13.97574641721689		0.8401660555611878		648.0		13.973887993840748		10.155854134557638		7.0		15.0		9.0		11.0		13.0	
1	44	493.0		2.953288220721251		13.375736113263839		1.0573987834599377		582.0		14.617440870211327		11.49038860466556		528.0		2.9339747261166935		12.920355888141726		1.152574637726451		569.0		13.484627961502746		10.241402477609148		6.0		16.0		11.0		12.0		13.0	
1	45	599.0		2.764781463297033		14.878828498512354		0.8929768077418196		678.0		15.813719866377141		12.01623429016934		671.0		2.7882522190134407		13.837355359024567		1.0121154865850996		706.0		13.938110000072252		9.676788534304455		1.0		13.0		10.0		13.0		13.0	
1	46	575.0		2.7297452870831047		12.501566463324107		0.8769442096523419		661.0		13.84674078628111		11.406192059278293		552.0		2.8703548242907515		13.821694562356463		0.8534950348086308		597.0		13.758598504847576		8.85405670089106		7.0		16.0		10.0		13.0		13.0	
1	47	604.0		2.93309450777651		13.688007333794875		1.1191851867084985		684.0		14.569708543729597		11.609465786942		647.0		2.8909233001783363		13.786117144183647		0.8471971780400545		683.0		14.14333545823553		10.072803001039823		3.0		16.0		8.0		12.0		13.0	
1	48	574.0		2.815607996498956		13.669658373594732		0.8741489920586891		658.0		14.472974006223545		10.771574557754926		683.0		2.850769304930151		14.780178701496514		1.022701224818113		720.0		14.788916141541359		10.68701235949326		4.0		16.0		9.0		11.0		12.0	
1	49	529.0		3.053356785110611		12.488153333834154		1.154495185390524		614.0		13.829636091284412		10.107838763225972		574.0		3.1157926580976105		12.939189538709893		0.9381009034399327		610.0		13.446378346281902		10.394807589430838		4.0		13.0		12.0		12.0		13.0	
1	50	540.0		3.036583720712842		12.091831800967737		0.8723434429588447		621.0		13.41285517135336		10.701230289250734		669.0		2.8247500069872618		13.397836840147518		0.8470349878347542		705.0		13.552984654314368		9.049438180699553		4.0		16.0		9.0		11.0		13.0	
1	51	611.0		2.721700171870346		14.960744708035104		0.8821311439701265		697.0		15.673304128028365		11.786752699989922		668.0		2.812642687789322		14.226153742407309		0.8884916535004783		710.0		14.208705058298642		10.10519116174792		6.0		15.0		11.0		12.0		13.0	
1	52	529.0		2.8445035136528456		12.385343705003972		0.9480611282582491		615.0		13.851093025549396		10.98678250978258		576.0		2.755533912942182		12.079725654890503		0.8804349535445881		623.0		12.127867543216883		9.201566913422015		8.0		15.0		11.0		10.0		13.0	
1	53	633.0		2.914116007571408		13.495795290539965		0.9779022403820247		720.0		14.238405053839683		9.872659508634525		653.0		2.923222638333671		13.141047597526851		0.8074155055202881		693.0		13.026184420449644		9.251917211250413		4.0		16.0		9.0		12.0		12.0	
1	54	677.0		2.918607587367754		14.532165844794317		0.808186525880279		758.0		15.05395295425084		10.30022810862604		660.0		3.0230195790895746		12.794845172889683		0.9548281213843779		705.0		12.622428254287644		9.087915819464254		6.0		15.0		7.0		13.0		13.0	
1	55	594.0		3.050940583060717		16.2754205735404		1.0435001625690365		671.0		16.760053519629267		12.59906229476885		679.0		2.9184694912191356		15.309565159965167		0.9131479899933924		715.0		14.780473705522756		10.875898384115153		3.0		14.0		7.0		12.0		13.0	
1	56	643.0		2.826797064633916		13.471770086312777		0.8440012563990201		724.0		14.730688214136453		11.60005065992042		577.0		2.9887396219654274		11.130606868920987		0.9849617850025119		616.0		11.997705119260512		9.130503491140807		6.0		15.0		8.0		11.0		13.0	
1	57	677.0		2.6469687448522823		13.330946706010623		0.8050116632265764		758.0		13.70972805318086		10.338042345788436		579.0		2.9365335955905567		12.059431809719985		0.8458956285034328		620.0		12.447367091044697		9.291011789443388		6.0		16.0		8.0		12.0		13.0	
1	58	607.0		2.8778281587578816		12.489416416341706		1.021766649657838		691.0		13.309942751113063		10.252355338582865		635.0		2.7919812407071682		13.100448693352426		0.964764617912364		674.0		13.70797019861079		10.538498050686758		5.0		16.0		10.0		12.0		12.0	
1	59	616.0		2.8387545747620773		12.7258649662897		0.92740721628035		699.0		13.093427503529085		9.08347286598045		603.0		2.7783791351458413		13.212407028738665		0.7767280670085459		649.0		13.668936802468755		10.06471734461499		7.0		16.0		8.0		13.0		13.0	
1	60	625.0		2.796277507839346		13.38934397451041		0.8461167969637149		707.0		14.979852393156822		11.90800220592651		648.0		2.8527315513094793		13.89530985633058		0.8216402101914415		684.0		14.019729397642985		10.319459523924523		4.0		16.0		8.0		11.0		13.0	
1	61	668.0		2.64416788950445		13.815899414699514		0.9177962963902964		740.0		13.824941305310535		9.522863430595423		679.0		2.887922548917658		14.50021573649997		0.9674515868993065		718.0		14.371670772520973		9.912176155155574		5.0		15.0		6.0		12.0		12.0	
1	62	629.0		2.8921051795141284		13.942170505522695		0.9383215405845404		704.0		15.015171045639708		10.937822124384667		647.0		2.8660989298370128		14.210538051352675		0.8597580871597921		682.0		14.479554419533136		10.681589340741567		5.0		14.0		6.0		10.0		13.0	
1	63	611.0		3.011221325596947		15.378016086878638		1.0048471521698115		692.0		15.565242502168683		11.34106795864115		642.0		2.9300330342223897		13.579142692250672		0.9642287359963249		682.0		13.598237759413184		8.483240764113294		4.0		16.0		8.0		12.0		11.0	
1	64	514.0		2.8243911837920654		11.159879143742643		1.0770725628068367		599.0		11.73759403202658		8.98527111196551		681.0		2.805441969938285		13.222169482864501		0.8191300179205291		720.0		13.58221748081584		9.151651170052965		5.0		15.0		10.0		12.0		13.0	
1	65	616.0		2.962731559552745		13.34687504792213		0.9534336528527649		702.0		14.62449500383333		11.374296406114649		611.0		2.791339771735617		13.37391243607881		0.9472262007103758		655.0		13.485610262753786		9.199685381647571		6.0		16.0		9.0		12.0		13.0	
1	66	587.0		3.027894504724607		14.376073896209386		0.9183195577331531		665.0		15.782119595230723		11.806517985190395		550.0		2.9636984697253026		13.058109937898877		1.0098979869060325		588.0		13.60685075076848		10.782749683296807		4.0		16.0		7.0		13.0		12.0	
1	67	642.0		2.6306908180977966		13.97423530955758		0.9160506542767858		715.0		14.851781522334646		10.185280225284993		586.0		2.844405017032281		12.480592224662594		0.8430785361283043		629.0		12.782366228841289		9.233559592500182		5.0		14.0		7.0		13.0		13.0	
1	68	599.0		2.9340493296717898		12.577925892848993		0.941367682281385		677.0		13.690871045852473		10.356759040132214		610.0		2.8443351965943893		13.199171136674767		0.8243499986425455		653.0		13.499934023291313		9.913299129599732		5.0		15.0		10.0		12.0		10.0	
1	69	643.0		2.893743665970648		14.980627678963215		0.8725047681580199		720.0		15.646582399399298		11.52965938176505		617.0		2.8564543256247332		13.458694691346132		0.8691473862128075		658.0		13.617537919530376		10.072153165721055		5.0		16.0		7.0		13.0		12.0	
1	70	625.0		2.8440683858726192		14.442823687375892		0.9174290816492423		706.0		15.059600653138537		10.521956759066468		655.0		2.9301627175790816		13.431518382653897		0.9616951386277013		689.0		13.421457126736822		10.539891332650916		3.0		16.0		6.0		12.0		13.0	
1	71	578.0		2.925899082196303		13.59354964569217		0.871185697157052		662.0		13.964253578040632		10.341739348244834		606.0		2.899325515910632		14.836625148224424		0.9026506550801313		649.0		14.850824794043733		10.09069459703979		7.0		16.0		8.0		11.0		12.0	
1	72	558.0		2.7402299782350927		12.44200376953705		1.0910190144593317		643.0		13.684465675188534		10.8702792702781		632.0		2.848643885076042		12.657498441303334		0.8985524965607018		668.0		13.076409611035853		10.49575095223028		4.0		16.0		10.0		12.0		12.0	
1	73	647.0		2.810216916717855		13.796723146596204		0.9756075399159843		728.0		15.025362793736134		11.327108759921668		598.0		3.1574983500798277		15.531096721343568		0.9171101479975579		637.0		15.373635451893675		11.68498930278499		3.0		15.0		8.0		12.0		13.0	
1	74	580.0		2.9738612927551342		14.255279616682904		0.9417363325762181		658.0		15.189368667526905		11.155286748160332		701.0		2.839099145041314		14.644036421890291		0.9622128188074471		743.0		14.783572612265516		10.31595966706807		4.0		16.0		8.0		13.0		13.0	
1	75	579.0		2.951393669385693		13.926420269316687		1.0175846713658254		662.0		15.158843257915185		11.65338140565788		702.0		2.863991261770301		13.482387706630476		0.7592348372626507		739.0		13.496248597320635		9.595818347121764		3.0		16.0		8.0		12.0		12.0	
1	76	573.0		2.6383110461495884		13.755113654057165		0.7950826413116701		660.0		14.456577716603388		11.522668240299254		569.0		2.9797656104515937		14.414536100412203		1.0393893930254183		611.0		14.642468073823467		10.980146331632234		5.0		15.0		11.0		13.0		13.0	
1	77	540.0		2.8666071909100097		12.37021892642686		1.0002241038769073		628.0		12.806806696077626		9.544477492403145		602.0		2.9492696477462346		12.682922510183563		0.789339169873669		641.0		12.945329083996864		9.267735300401927		4.0		16.0		10.0		13.0		13.0	
1	78	562.0		2.9058136685888942		12.684658534085786		1.0558810854749714		647.0		14.168972043818425		10.711803414980846		598.0		2.8330514481378133		12.294986036442806		0.9218563626635993		639.0		12.60351261245066		10.325987222815487		4.0		16.0		9.0		13.0		13.0	
1	79	610.0		2.797908810302711		12.89642167655058		0.9150192711019458		691.0		13.863610724046879		10.969369069459297		662.0		2.7580485940344		14.166277277078605		0.792457278539544		701.0		13.883825749247391		10.579938958728599		4.0		16.0		8.0		11.0		12.0	
1	80	655.0		2.9512722436500574		14.24282001433505		0.8661609215648194		733.0		15.171823058033613		10.633349980506402		590.0		3.099164168275537		14.736331322552306		0.9017790208386045		629.0		14.957532040256526		12.022686152688582		5.0		13.0		7.0		11.0		13.0	
1	81	645.0		2.8904804978230927		16.2299726412645		0.9699294813872498		726.0		16.2423081802783		11.621797782703482		614.0		2.8444205168787033		14.509706400734983		0.9096612588485541		657.0		14.502950710003129		10.808329188923228		3.0		16.0		8.0		13.0		12.0	
1	82	599.0		2.956975142431101		13.825065850982865		0.8731477683511962		680.0		14.814097675032446		11.48262910128805		660.0		2.6497240387474297		15.900537026315554		0.832956355665161		696.0		15.807808904624828		10.573231019878357		4.0		16.0		6.0		11.0		13.0	
1	83	645.0		2.8302424320864454		14.821507784786265		0.8002176685906037		724.0		15.75635678274059		11.385621898376598		592.0		2.8612460900226346		12.17641914273567		0.736024750704477		633.0		12.575568585744882		9.656931536360439		4.0		15.0		7.0		12.0		12.0	
1	84	602.0		2.895441783869715		14.336704518812876		0.9649103197435396		685.0		15.144349446414813		10.642808036543228		596.0		2.805851211487852		13.196480959406982		0.8687991518672752		643.0		13.44715587167621		9.873931093120653		6.0		16.0		10.0		13.0		11.0	
1	85	615.0		2.881244048959854		13.287435569133363		0.9923658563425393		696.0		14.087325971682143		10.6683666917637		639.0		2.787856867480856		13.388990184406703		0.8697972682987998		681.0		13.559769038142216		9.64767718322435		5.0		16.0		6.0		11.0		13.0	
1	86	638.0		2.6830300154447935		14.897410878667676		0.8320573094463735		713.0		14.870548287031722		10.299274008176816		692.0		2.9407052085971865		13.959446394748415		0.895316115124745		725.0		13.972033629946905		9.225126984993912		1.0		14.0		7.0		12.0		13.0	
1	87	676.0		2.7664822145624015		15.176936594633187		1.0074183035428779		756.0		15.618638836024434		11.149399402001169		584.0		2.972446776824739		13.654733287466307		0.749414778058735		628.0		13.714420396160916		9.614885242272738		7.0		15.0		5.0		12.0		13.0	
1	88	622.0		2.9094557620437445		15.180229249909326		1.1147885547033047		706.0		15.136244554305074		10.922640095425665		587.0		3.088438929161817		12.70486358336448		1.0308267533045163		626.0		12.921320207092577		8.863544265524576		4.0		16.0		7.0		13.0		13.0	
1	89	607.0		2.8841179636178444		13.573389961188765		0.9724539309527747		690.0		15.044669416052473		11.489160702407979		611.0		2.950516750251035		13.025799079353076		0.9314067294208849		650.0		13.370066961370782		9.098123602887975		5.0		16.0		9.0		12.0		13.0	
1	90	553.0		2.8583255714979825		13.746572553563388		0.9440461410743046		635.0		15.160024063912228		12.272869259704654		557.0		3.0899820557818196		12.369344577411141		1.1097476983456778		600.0		12.788122801472484		10.386738326864002		6.0		15.0		11.0		13.0		13.0	
1	91	609.0		2.68060967908023		13.379465502348882		0.8685511901161235		690.0		14.531073838285268		10.764451397770985		683.0		2.734475030110145		13.324299920354605		0.9011490805294845		718.0		13.422360034505543		9.558014067261958		4.0		16.0		8.0		9.0		13.0	
1	92	602.0		2.887880433192222		13.482962418926244		0.9978293174986703		682.0		14.208138601233609		10.957192882003284		599.0		3.038900035053922		13.351373845552917		1.0405340993267673		644.0		13.638027740869223		10.087080536977965		5.0		15.0		7.0		12.0		12.0	
1	93	611.0		2.8255695239707537		13.720520275767308		0.9048964844819676		689.0		14.55174665404354		10.984379178311338		597.0		2.9565197299987327		13.563812062051593		0.9392844282213827		634.0		14.013382896325627		10.319278246448166		5.0		14.0		6.0		11.0		13.0	
1	94	534.0		2.8556171179031753		13.579036987059803		0.8831109596858174		617.0		14.520613923806795		11.089995911428398		639.0		2.7947379804400483		14.626904343676681		0.8560237724453886		678.0		14.533321661076103		9.493611366082275		5.0		16.0		11.0		11.0		12.0	
1	95	644.0		2.728753876571981		14.000180011152434		0.8945688178285182		726.0		14.222742981661801		9.94060443553849		575.0		2.9631541808858355		12.088807203365672		0.9151042265569402		614.0		12.12525465148578		8.840253459883746		7.0		15.0		8.0		11.0		13.0	
1	96	602.0		2.804461724141054		13.386478361390296		0.9884133076358287		685.0		14.629248101321865		10.881111468331843		543.0		2.7843572547046107		11.794546598025352		0.7940403074062206		584.0		12.250035783261687		9.574130105260755		5.0		16.0		9.0		13.0		13.0	
1	97	598.0		3.0997712931141095		15.47071138284347		0.9274517473321616		678.0		15.858914492776373		11.254269042373268		606.0		2.8534364455638754		13.814782663939951		0.9121071622561235		647.0		13.863191715837592		10.220177456082801		5.0		15.0		9.0		12.0		13.0	
1	98	535.0		3.0332372892824213		13.733806899197356		1.0819617133467991		620.0		14.800012359648312		10.846553989673904		592.0		3.0518443584613713		13.916277477621472		1.0127436073301743		633.0		13.952663684514196		9.155289596968055		5.0		16.0		8.0		13.0		13.0	
1	99	598.0		3.0465012389016755		13.511177461057201		0.9159392323431431		683.0		13.720568955828814		9.882825030691862		650.0		2.751918923619693		12.937913135400635		0.8299377549115626		689.0		12.993748655729757		8.633472734995513		5.0		16.0		7.0		11.0		13.0	
1	100	686.0		2.692912283761019		14.14477244369881		0.9087934372121703		758.0		14.470177358401902		10.312422280263412		657.0		2.782525391311241		14.095630223881928		0.8334404291230126		691.0		13.973045428468991		8.584972706054737		4.0		15.0		5.0		11.0		12.0	
1	101	667.0		2.7820159731168936		13.688888125794145		0.8687982523970713		739.0		14.257761881000137		10.860161406439591		649.0		2.843716805757553		13.676063812530462		0.9055548648246494		689.0		13.128202911817702		8.834747342411013		2.0		15.0		4.0		13.0		13.0	
1	102	607.0		2.75494431572767		14.392801573700533		1.0298587308988743		688.0		14.789113828600517		11.21048477727169		604.0		2.921872212514898		13.00408136634788		0.9730579889424024		645.0		13.439310862861673		10.411460157624068		6.0		15.0		9.0		12.0		12.0	
1	103	593.0		2.8760887214908175		14.278057900570849		0.9714837478222482		673.0		15.365035563090885		11.76228892647479		612.0		2.863671061368468		14.305722933667083		0.9456040764518826		655.0		14.337976797251082		10.236719649581294		5.0		15.0		9.0		12.0		13.0	
1	104	492.0		2.976783497418259		12.652000405902998		0.9634750513459374		580.0		14.286871483560232		11.317552112714251		587.0		2.870070729791863		12.906886071470767		0.9239587888396098		632.0		13.12457205841088		9.381985612996031		6.0		16.0		11.0		14.0		13.0	
1	105	600.0		3.0693478209779723		13.651120293386109		0.8898743321376906		681.0		14.856864433138602		10.69541544794257		656.0		2.788380055919206		13.026918191257444		0.7452153175845031		695.0		12.845408888080287		8.341808360376994		2.0		16.0		8.0		13.0		13.0	
1	106	628.0		2.7929614729756214		12.246890517439004		0.9018189843495513		711.0		12.758884284187271		9.644924600741893		603.0		3.011826361884105		13.49550565424965		0.861198644173436		645.0		13.505763758315663		9.197112216492721		4.0		16.0		8.0		13.0		13.0	
